link,product_name,keywords,province2,province,star_review,amount_rating,amount_sold,product_list,original_price,discount_price,per_discount,store,recom_or_official,itemId,shopid
www.lazada.co.th/products/6-3-3-10-i1680916438.html,ปุ๋ย อินทรีย์ เคมี มูลค้างคาว อินทรีย์ภัณฑ์ 6-3-3 แบ่งบรรจุ10 ก.ก,อินทรีย์,Surat Thani,สุราษฎร์ธานี,4.8,35,267,,0,480.00,0,Prayprarkasetpun,,1680916438,1779936
www.lazada.co.th/products/1-i3432943064.html,เร่งเขียว สารอินทรีย์ธรรมชาติ สูตรเข้มข้น ขนาด 1 ลิตร ไนโตรเจนสูง อินทรีย์ ชีวภาพ ปุ๋ยน้ำ   ใบเขียว โตเร็ว รับฟรี!! ธาตุอาหารเสริมพืช,"อินทรีย์, สารอินทรีย์, ชีวภาพ, ปุ๋ยน้ำ",Yasothon,ยโสธร,5.0,1,31,,169,99.00,41,Khampfer,,3432943064,2492207
www.lazada.co.th/products/100-1-em-i4032422085.html,น้ำหมัก มูลไส้เดือนแท้ 100% ขนาด 1 ลิตร สำหรับบำรุงพืช บำรุงดิน อินทรีย์ ฤทธิ์เย็น กำจัด เชื้อรา ราดำ น้ำหมักชีวภาพ em,"อินทรีย์, น้ำหมัก, น้ำหมักชีวภาพ, ชีวภาพ",Sing Buri,สิงห์บุรี,5.0,9,29,,89,59.00,34,green_house_today 36915,,4032422085,2075673
www.lazada.co.th/products/1-25-i5136367582.html,ปุ๋ยอินทรีย์ ตรา งอกงาม ใช้รองพื้น ปรับสภาพดิน และบำรุงทุกระยะการเเจริญเติบโต ใช้ได้กับพืชทุกชนิด (แบ่ง 1กก และ กระสอบละ 25 กิโลกรัม),"อินทรีย์, ปุ๋ยอินทรีย์",Yasothon,ยโสธร,0.0,0,0,,196,171.87,12,KaserRR_LN,,5136367582,2501128
www.lazada.co.th/products/1-100-i5132643514.html,จุลินทรีย์ผง ส.ด.1 จุลินทรีย์เพื่อการเกษตร 100 กรัม ย่อยสลายอินทรีย์วัตถุ ปรับสภาพดิน ทำปุ๋ยมูลสัตว์ ย่อยสลายตอซังข้าว,อินทรีย์,Bangkok,กรุงเทพฯ,5.0,1,0,,75,69.00,8,My_melons,,5132643514,291531
www.lazada.co.th/products/11-i4305238515.html,🥬👉ฮิวมัสฮิวมัส+ฟูลวิค แอซิด+ นาโน+สาหร่ายทะเลรวมแคลเซียมโบรอนและธาตุหลักธาตุรอง 🔖สารอินทรีย์สกัดชนิดเข้มข้นสูตรพิเศษ เพื่อการฟื้นต้น สร้างดอก ข🌿สารอาหารทางด่วน : เร่งพืชตราใบเขียว ชนิดน้ำ 1ลิตร.🥬🌿ยอดขายอันดับ1🥇ใช้ได้กับพืชกินใบ ไม้ผลขนาดใหญ่ทุกชนิด,"อินทรีย์, สารอินทรีย์",Saraburi,สระบุรี,5.0,166,352,,175,75.58,57,ทีแอนด์ที 888 โกดังไทยแลนด์,,4305238515,3220595
www.lazada.co.th/products/500-i4019973666.html,เศษยาเส้น เศษยาสูบ ยากิโลแบบป่นสำหรับทำน้ำหมักไล่แมลงโดยเฉพาะ ขนาดบรรจุ 500กรัม (สูบไม่ได้ครับ),น้ำหมัก,Suphanburi,สุพรรณบุรี,5.0,535,0,,23,21.73,6,รักษ์เกษตร49,,4019973666,3387864
www.lazada.co.th/products/-i4133810237.html,สารจับใบเข้มข้น  แบ่งขาย  สำหรับหัวเชื้อชีวภาพ จุลินทรีย์ และ ปุ๋ยอินทรีย์น้ำ,"อินทรีย์, ปุ๋ยอินทรีย์, ชีวภาพ",Phra Nakhon Si Ayutthaya,พระนครศรีอยุธยา,5.0,7,18,,35,19.35,45,Ultimate shop 1619105790,,4133810237,1341227
www.lazada.co.th/products/1-1kg-100-i536520515.html,ปุ๋ยอินทรีย์ชีวภาพชนิดผง สูตร1 ขนาด 1kg ตราขวัญกสิกร บำรุงต้น ใบและเร่งการเจริญเติบโตปลอดสารเคมี 100%,"อินทรีย์, ปุ๋ยอินทรีย์, ชีวภาพ",Bangkok,กรุงเทพฯ,5.0,10,52,,50,35.00,30,My_melons,,536520515,291531
www.lazada.co.th/products/100g-i2593175891.html,ผงช่วยทำให้น้ำใส กำจัดและย่อยสลายสารอินทรีย์ เศษอาหาร สูตรพิเศษเข้มข้น 100g,"อินทรีย์, สารอินทรีย์",Nonthaburi,นนทบุรี,4.9,21,84,,0,95.00,0,KKPetShop 1602078854,,2593175891,1853772
www.lazada.co.th/products/1-i2904173885.html,"ปุ๋ยอินทรีย์""ซอยล์เมต"" 1กก.ปุ๋ยออแกนิคปลอดสารเคมี เพิ่มราก บำรุงต้น แก้ดินแน่น เพิ่มใบ ใบใหญ่ เพิ่มดอกออกผล","อินทรีย์, ปุ๋ยอินทรีย์",Chumphon,ชุมพร,5.0,3,23,,0,35.00,0,TC Agritech,,2904173885,601909
www.lazada.co.th/products/100-5-i2727418999.html,น้ำหมัก มูลไส้เดือนแท้ 100% ขนาด 5 ลิตร สำหรับบำรุงพืช บำรุงดิน อินทรีย์ ฤทธิ์เย็น กำจัด เชื้อรา ราดำ น้ำหมักชีวภาพ,"อินทรีย์, น้ำหมัก, น้ำหมักชีวภาพ, ชีวภาพ",Chainat,ชัยนาท,5.0,6,13,,490,389.00,21,greenparkshop,,2727418999,2035484
www.lazada.co.th/products/-i4589995023.html,ผงชีวภาพดับกลิ่น มูลสัตว์,ชีวภาพ,Bangkok,กรุงเทพฯ,5.0,51,327,,55,32.00,42,Dinlada Shop,,4589995023,2070846
www.lazada.co.th/products/5-i4536682349.html,ปุ๋ยน้ำอินทรีย์มูลค้างคาว สูตรเข้มข้น บรรจุ 5 ลิตร ช่วยให้ผลไม้มีผิวสวย มีรสชาติหวาน ได้น้ำหนัก พืชมีความแข็งแรงต้านทานโรคได้,"อินทรีย์, ปุ๋ยน้ำ",Surin,สุรินทร์,0.0,0,0,,429,420.00,2,AS ORGANIC SHOP,,4536682349,1889742
www.lazada.co.th/products/b-organic-plus-i4050500278.html,สารฟลาโวนอยด์ ออร์แกนิคแท้ B Organic plus ปุ๋ยอินทรีย์ เกษตรอินทรีย์ บีออแกนิค พลัส,"อินทรีย์, ปุ๋ยอินทรีย์",Rayong,ระยอง,5.0,5,47,,0,450.00,0,jeab399 shopping,,4050500278,2333963
www.lazada.co.th/products/vamax-cabmax-i5300752650.html,VAMAX CABMAX ปุ๋ยน้ำธาตุอาหารรองและเสริม แคลเซียม โบรอน แมกนิเซียม สังกะสี เหล็ก กำมะถัน โบรอน แมงกานีส ทองแดง,ปุ๋ยน้ำ,Pathum Thani,ปทุมธานี,5.0,24,44,,0,290.00,0,BIONAX&CABMAX&VAMAX&KENDOS,,5300752650,2697914
www.lazada.co.th/products/250-i4468963304.html,จุลินทรีย์ชีวภาพดับกลิ่น ผงจุลินทรี ผงจุลินทรีดับกลิ่น (ขนาด 250กรัม),ชีวภาพ,Bangkok,กรุงเทพฯ,5.0,29,260,,49,35.00,29,SuttidaR SHOP,,4468963304,2517756
www.lazada.co.th/products/super-500cc-950cc-i4875361861.html,SUPER น้ำยาขจัดท่ออุดตัน น้ำยาระบายท่อน้ำ ขนาด 500cc / 950cc | น้ำยาล้างท่อน้ำ หลังการใช้ไม่มีกลิ่น สามารถละลายอินทรีย์สารทุกชนิด,อินทรีย์,Nonthaburi,นนทบุรี,5.0,7,44,,0,79.00,0,TBY TOOLSCENTER,,4875361861,1337846
www.lazada.co.th/products/5-trichoderma-i3950392500.html,ไตรโคเดอร์มา เชื้อสด ชนิดน้ำ ขนาด 5 ลิตร ควบคุมโรค เชื้อรา ราก โคนเน่า ใบหงิก แคงเกอร ใบจุด ชีวภาพ ไม้ด่าง Trichoderma,ชีวภาพ,Sing Buri,สิงห์บุรี,4.9,1847,0,,259,132.74,49,green_house_today 36915,,3950392500,2075673
www.lazada.co.th/products/500-100-i1586472404.html,ปุ๋ยอินทรีย์ สูตรเข้มข้น 500 กรัม ปุ๋ยสมุนไพรพิเศษ กระท่อม ไม้บอน แคดตัส ไม้ดอก ไม้ผล ปุ๋ย อินทรีย์ แท้ 100% ไม่มีส่วนผสมของสารเคมี,"อินทรีย์, ปุ๋ยอินทรีย์",Nakhon Pathom,นครปฐม,4.9,176,0,,69,56.00,19,ศูนย์เกษตรปลอดสารพิษมงคล,,1586472404,1494245
www.lazada.co.th/products/1-trichoderma-i3993459598.html,ไตรโคเดอร์มา เชื้อสด ชนิดน้ำ ขนาด 1 ลิตร ควบคุมโรค เชื้อรา ราก โคนเน่า ใบหงิก แคงเกอร ใบจุด ชีวภาพ ไม้ด่าง Trichoderma,ชีวภาพ,Chainat,ชัยนาท,5.0,1048,0,,139,66.00,53,greenparkshop,,3993459598,2035484
www.lazada.co.th/products/250-i4474120691.html,ผงจุลินทรีย์ชีวภาพดับกลิ่น ผงจุลินทรี ผงจุลินทรีดับกลิ่น (ขนาด 250กรัม),ชีวภาพ,Bangkok,กรุงเทพฯ,5.0,55,498,,49,35.00,29,SeeUSHOP,,4474120691,4156883
www.lazada.co.th/products/-i4400515758.html,น้ำหมักมูลค้างคาว น้ำหมักชีวภาพ มูลค้างคาว น้ำขี้ค้างคาว ช่วยบำรุงดอก ฟอสฟอรัส โพแทสเซียมสูง ลำต้นแข็งแรง ผลดก ลูกใหญ่,"น้ำหมัก, น้ำหมักชีวภาพ, ชีวภาพ",Bangkok,กรุงเทพฯ,4.9,351,0,,59,23.28,61,สวนลุงวิชัย.,,4400515758,1253401
www.lazada.co.th/products/organic-slow-release-fertilizer-all-purpose-npk-i5261632336.html,ปุ๋ยอินทรีย์เม็ด  สูตรเร่งอเนกประสงค์ ORGANIC SLOW RELEASE FERTILIZER : ALL PURPOSE มีธาตุอาหารหลัก NPK ธาตุอาหารรอง และ ธาตุอาหารเสริมที่เป็นประโยชน์ต่อพืชทุกชนิด สะดวกต่อการใช้งาน,"อินทรีย์, ปุ๋ยอินทรีย์",Nakhon Pathom,นครปฐม,0.0,0,0,,38,36.48,4,คลังเกษตรพลัส,,5261632336,4627085
www.lazada.co.th/products/idin-i5211489104.html,จุลินทรีย์ช่วยย่อยสลาย ใบไม้ กิ่งไม้ อินทรีย์วัตถุ ไอดิน (Idin) เร่งการย่อยสลายเร็วขึ้น,อินทรีย์,Buriram,บุรีรัมย์,0.0,0,0,,0,990.00,0,เทพทูยู,,5211489104,2283310
